epoch,learning_rate,step,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,val_acc,val_f1,val_loss
0,,49,,0.75,,0.5990919470787048,,0.7607656717300415,,,
0,,99,,0.71875,,0.5510836839675903,,0.5983908176422119,,,
0,,149,,0.84375,,0.7531064748764038,,0.43258142471313477,,,
0,,199,,0.796875,,0.7475877404212952,,0.4826434254646301,,,
0,,249,,0.84375,,0.7712390422821045,,0.4074982702732086,,,
0,,299,,0.875,,0.7920539379119873,,0.38414913415908813,,,
0,,349,,0.828125,,0.7427666187286377,,0.46738898754119873,,,
0,,399,,0.921875,,0.9328722357749939,,0.27436110377311707,,,
0,,449,,0.890625,,0.8059288859367371,,0.31226399540901184,,,
0,,499,,0.859375,,0.8192874193191528,,0.33009180426597595,,,
0,,549,,0.828125,,0.7245532870292664,,0.38577741384506226,,,
0,,599,,0.796875,,0.7319594621658325,,0.5439587831497192,,,
0,,649,,0.859375,,0.7600853443145752,,0.31176137924194336,,,
0,,699,,0.78125,,0.6999025940895081,,0.4937019944190979,,,
0,,749,,0.8125,,0.6917474865913391,,0.34260573983192444,,,
0,,799,,0.875,,0.7763053774833679,,0.32051438093185425,,,
0,,849,,0.890625,,0.7766450047492981,,0.306730180978775,,,
0,,899,,0.828125,,0.6860285997390747,,0.3712332844734192,,,
0,,949,,0.859375,,0.7451099753379822,,0.32944411039352417,,,
0,,999,,0.796875,,0.7877833843231201,,0.4510364532470703,,,
0,,1049,,0.859375,,0.7771131992340088,,0.45539432764053345,,,
0,,1099,,0.90625,,0.7878788113594055,,0.28761643171310425,,,
0,,1149,,0.875,,0.8422459959983826,,0.29469239711761475,,,
0,,1199,,0.84375,,0.757522702217102,,0.30938607454299927,,,
0,,1209,,,,,,,0.8913582563400269,0.842377245426178,0.27572572231292725
0,0.0010000003967434168,1209,0.830361545085907,,0.7491465210914612,,0.4478292465209961,,,,
1,,1249,,0.859375,,0.8284848928451538,,0.2374013364315033,,,
1,,1299,,0.8125,,0.6350168585777283,,0.3978384733200073,,,
1,,1349,,0.9375,,0.8700482845306396,,0.2146618366241455,,,
1,,1399,,0.953125,,0.8728070259094238,,0.15887534618377686,,,
1,,1449,,0.859375,,0.7741161584854126,,0.32040393352508545,,,
1,,1499,,0.859375,,0.7824116945266724,,0.2750433683395386,,,
1,,1549,,0.84375,,0.8217803239822388,,0.539073646068573,,,
1,,1599,,0.859375,,0.8436877131462097,,0.301326185464859,,,
1,,1649,,0.890625,,0.8005069494247437,,0.2869543433189392,,,
