epoch,learning_rate,step,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,val_acc,val_f1,val_loss
0,,49,,0.640625,,0.4991534352302551,,1.0434449911117554,,,
0,,99,,0.703125,,0.6215367913246155,,0.8606982231140137,,,
0,,149,,0.828125,,0.7509150505065918,,0.5191918611526489,,,
0,,199,,0.75,,0.718154788017273,,0.5131023526191711,,,
0,,249,,0.703125,,0.6190476417541504,,0.6551252603530884,,,
0,,299,,0.671875,,0.606681227684021,,0.5061442852020264,,,
0,,349,,0.703125,,0.6234921216964722,,0.6891719102859497,,,
0,,399,,0.78125,,0.6461309790611267,,0.46325570344924927,,,
0,,449,,0.859375,,0.7913690805435181,,0.4033094048500061,,,
0,,499,,0.8125,,0.7490703463554382,,0.3580563962459564,,,
0,,549,,0.78125,,0.6602427959442139,,0.5506317019462585,,,
0,,599,,0.765625,,0.7448186278343201,,0.7019726037979126,,,
0,,649,,0.890625,,0.7974603176116943,,0.466519832611084,,,
0,,699,,0.765625,,0.6551523208618164,,0.5714796185493469,,,
0,,749,,0.75,,0.6240452527999878,,0.5780590772628784,,,
0,,799,,0.78125,,0.6390649080276489,,0.5734648704528809,,,
0,,849,,0.875,,0.7656126022338867,,0.3336274027824402,,,
0,,899,,0.796875,,0.7115628719329834,,0.48251134157180786,,,
0,,949,,0.84375,,0.8208683729171753,,0.4316321611404419,,,
0,,999,,0.796875,,0.7034371495246887,,0.5682745575904846,,,
0,,1049,,0.765625,,0.6657143235206604,,0.42304426431655884,,,
0,,1099,,0.921875,,0.8357143402099609,,0.255781888961792,,,
0,,1149,,0.84375,,0.8020262122154236,,0.2904859781265259,,,
0,,1199,,0.765625,,0.6447588801383972,,0.4687976539134979,,,
0,,1209,,,,,,,0.8597270846366882,0.7937933802604675,0.3750419318675995
0,0.0010000003967434168,1209,0.7869214415550232,,0.705837070941925,,0.5282107591629028,,,,
1,,1249,,0.65625,,0.5858766436576843,,0.5871734619140625,,,
1,,1299,,0.8125,,0.7217369079589844,,0.40788185596466064,,,
1,,1349,,0.859375,,0.7711516618728638,,0.2807650566101074,,,
1,,1399,,0.828125,,0.7573277950286865,,0.2835739254951477,,,
1,,1449,,0.875,,0.7685515880584717,,0.3111361861228943,,,
1,,1499,,0.90625,,0.8081998229026794,,0.21129798889160156,,,
1,,1549,,0.75,,0.717106819152832,,0.4956395626068115,,,
1,,1599,,0.796875,,0.72809898853302,,0.6207124590873718,,,
1,,1649,,0.875,,0.8605698347091675,,0.31833893060684204,,,
1,,1699,,0.84375,,0.7526971697807312,,0.39419788122177124,,,
1,,1749,,0.859375,,0.7459911108016968,,0.3254193067550659,,,
1,,1799,,0.8125,,0.8068748712539673,,0.3812088668346405,,,
1,,1849,,0.875,,0.8874459266662598,,0.28067928552627563,,,
1,,1899,,0.90625,,0.8497591614723206,,0.3972245454788208,,,
1,,1949,,0.859375,,0.8168253898620605,,0.35735756158828735,,,
1,,1999,,0.828125,,0.7917085886001587,,0.3013015389442444,,,
1,,2049,,0.828125,,0.7125252485275269,,0.30793726444244385,,,
1,,2099,,0.875,,0.7868523001670837,,0.21099184453487396,,,
1,,2149,,0.859375,,0.8213281035423279,,0.20604825019836426,,,
1,,2199,,0.890625,,0.8742063641548157,,0.3705800771713257,,,
1,,2249,,0.875,,0.8109501600265503,,0.42651957273483276,,,
1,,2299,,0.9375,,0.8970092535018921,,0.18427608907222748,,,
1,,2349,,0.890625,,0.809615433216095,,0.28295162320137024,,,
1,,2399,,0.875,,0.7931953072547913,,0.1925688087940216,,,
