epoch,learning_rate,step,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,val_acc,val_f1,val_loss
0,,49,,0.765625,,0.7776786088943481,,0.36132675409317017,,,
0,,99,,0.78125,,0.8108108043670654,,0.3954566717147827,,,
0,,149,,0.859375,,0.8984848260879517,,0.26230424642562866,,,
0,,199,,0.84375,,0.8863636255264282,,0.387395441532135,,,
0,,249,,0.84375,,0.8780487775802612,,0.3193395137786865,,,
0,,299,,0.890625,,0.9231884479522705,,0.2184203565120697,,,
0,,349,,0.875,,0.9023809432983398,,0.37540462613105774,,,
0,,399,,0.984375,,0.9878048896789551,,0.12127481400966644,,,
0,,449,,0.875,,0.8958470821380615,,0.3563230633735657,,,
0,,499,,0.859375,,0.9034146070480347,,0.30363842844963074,,,
0,,549,,0.921875,,0.9338061809539795,,0.14475204050540924,,,
0,,599,,0.828125,,0.8704319000244141,,0.4863458275794983,,,
0,,649,,0.953125,,0.962804913520813,,0.14330250024795532,,,
0,,699,,0.890625,,0.9196617603302002,,0.2784441113471985,,,
0,,749,,0.84375,,0.8901515007019043,,0.2711780071258545,,,
0,,799,,0.90625,,0.9228740930557251,,0.15813639760017395,,,
0,,849,,0.9375,,0.954451322555542,,0.11759281903505325,,,
0,,899,,0.96875,,0.9736841917037964,,0.15903925895690918,,,
0,,949,,0.90625,,0.9268292784690857,,0.1551392823457718,,,
0,,999,,0.8125,,0.8461538553237915,,0.27638867497444153,,,
0,,1049,,0.984375,,0.9878048896789551,,0.2425505667924881,,,
0,,1099,,0.90625,,0.9169435501098633,,0.27824652194976807,,,
0,,1149,,0.84375,,0.8906482458114624,,0.24323612451553345,,,
0,,1199,,0.953125,,0.9621794819831848,,0.1367563009262085,,,
0,,1209,,,,,,,0.917614221572876,0.9385792016983032,0.19695636630058289
0,0.0010000003967434168,1209,0.8761661052703857,,0.9047849178314209,,0.2731057405471802,,,,
1,,1249,,0.875,,0.9058441519737244,,0.2340002954006195,,,
1,,1299,,0.84375,,0.871052622795105,,0.17317140102386475,,,
1,,1349,,0.875,,0.9052751064300537,,0.22912365198135376,,,
1,,1399,,1.0,,1.0,,0.056986600160598755,,,
1,,1449,,0.921875,,0.9423890113830566,,0.1467379480600357,,,
1,,1499,,0.890625,,0.925000011920929,,0.17431272566318512,,,
1,,1549,,0.859375,,0.8936046361923218,,0.2133103609085083,,,
1,,1599,,0.875,,0.9039825201034546,,0.2679171562194824,,,
1,,1649,,0.890625,,0.9179601073265076,,0.15837779641151428,,,
1,,1699,,0.90625,,0.9339879751205444,,0.2419958859682083,,,
1,,1749,,0.890625,,0.9136645793914795,,0.22420015931129456,,,
1,,1799,,0.875,,0.9011905193328857,,0.2175760567188263,,,
1,,1849,,0.890625,,0.9245785474777222,,0.21842695772647858,,,
1,,1899,,0.859375,,0.9075021743774414,,0.4093177318572998,,,
1,,1949,,0.859375,,0.897357702255249,,0.17977780103683472,,,
1,,1999,,0.953125,,0.9680851101875305,,0.15977033972740173,,,
1,,2049,,0.90625,,0.9252279996871948,,0.252976655960083,,,
1,,2099,,0.890625,,0.9124847054481506,,0.3170664310455322,,,
1,,2149,,0.8125,,0.8329638242721558,,0.2535610496997833,,,
1,,2199,,0.90625,,0.9372727274894714,,0.18832148611545563,,,
1,,2249,,0.890625,,0.9215384721755981,,0.22644075751304626,,,
1,,2299,,1.0,,1.0,,0.07073093950748444,,,
1,,2349,,0.9375,,0.9545454382896423,,0.15494099259376526,,,
1,,2399,,0.890625,,0.9143617153167725,,0.17257511615753174,,,
1,,2419,,,,,,,0.8842257857322693,0.907332181930542,0.22089053690433502
1,0.0010000003967434168,2419,0.906866192817688,,0.9293674230575562,,0.20666489005088806,,,,
2,,2449,,0.875,,0.9111111164093018,,0.18927019834518433,,,
2,,2499,,0.953125,,0.9666343927383423,,0.21226011216640472,,,
2,,2549,,0.90625,,0.9316239356994629,,0.21351313591003418,,,
2,,2599,,0.953125,,0.9666343927383423,,0.1703300178050995,,,
2,,2649,,0.84375,,0.8886690139770508,,0.28358644247055054,,,
2,,2699,,0.859375,,0.8805121183395386,,0.19324973225593567,,,
2,,2749,,0.875,,0.9064856767654419,,0.23973995447158813,,,
2,,2799,,0.9375,,0.9582608938217163,,0.0910879522562027,,,
2,,2849,,0.921875,,0.9397993087768555,,0.13073943555355072,,,
2,,2899,,0.953125,,0.9666666984558105,,0.14533093571662903,,,
2,,2949,,0.953125,,0.9594017267227173,,0.11558511853218079,,,
2,,2999,,0.90625,,0.9356974363327026,,0.21571072936058044,,,
2,,3049,,0.9375,,0.9599359035491943,,0.18438640236854553,,,
2,,3099,,0.953125,,0.9666329622268677,,0.15661495923995972,,,
2,,3149,,0.9375,,0.9509569406509399,,0.1462053507566452,,,
2,,3199,,0.90625,,0.9230769276618958,,0.2449406087398529,,,
2,,3249,,0.859375,,0.8761261105537415,,0.2664913237094879,,,
2,,3299,,0.921875,,0.9449275732040405,,0.11948541551828384,,,
2,,3349,,0.96875,,0.9736841917037964,,0.1377612054347992,,,
2,,3399,,0.9375,,0.9415584206581116,,0.14875051379203796,,,
2,,3449,,0.9375,,0.9404761791229248,,0.12671726942062378,,,
2,,3499,,0.953125,,0.9685283899307251,,0.11060567200183868,,,
2,,3549,,0.953125,,0.9585326910018921,,0.12426482141017914,,,
2,,3599,,0.953125,,0.9661616086959839,,0.21666017174720764,,,
2,,3629,,,,,,,0.924436628818512,0.944929301738739,0.17994187772274017
2,0.0010000003967434168,3629,0.9189601540565491,,0.9384656548500061,,0.1777028739452362,,,,
3,,3649,,0.984375,,0.9871795177459717,,0.09868571907281876,,,
3,,3699,,0.890625,,0.908857524394989,,0.13613229990005493,,,
3,,3749,,0.890625,,0.9095816612243652,,0.17988213896751404,,,
3,,3799,,0.9375,,0.9605870246887207,,0.09531308710575104,,,
3,,3849,,0.984375,,0.9888888597488403,,0.038898274302482605,,,
3,,3899,,0.953125,,0.9676225781440735,,0.1509140133857727,,,
3,,3949,,0.921875,,0.9401960372924805,,0.1606653332710266,,,
3,,3999,,0.9375,,0.9569597244262695,,0.1478634476661682,,,
3,,4049,,0.890625,,0.9140826463699341,,0.16413448750972748,,,
3,,4099,,0.96875,,0.9742913842201233,,0.11585088819265366,,,
3,,4149,,0.890625,,0.919623076915741,,0.1581348329782486,,,
3,,4199,,0.96875,,0.9772727489471436,,0.1055271178483963,,,
3,,4249,,0.921875,,0.9416666626930237,,0.1494264006614685,,,
3,,4299,,0.9375,,0.9423503875732422,,0.0890808254480362,,,
3,,4349,,0.984375,,0.9893617033958435,,0.08795572072267532,,,
3,,4399,,0.90625,,0.9360544681549072,,0.2998121380805969,,,
3,,4449,,0.9375,,0.9513343572616577,,0.1442468762397766,,,
3,,4499,,0.875,,0.9125295877456665,,0.28042837977409363,,,
3,,4549,,0.96875,,0.976068377494812,,0.09397375583648682,,,
3,,4599,,0.953125,,0.9663461446762085,,0.07083895802497864,,,
3,,4649,,0.890625,,0.9282531142234802,,0.2105962336063385,,,
3,,4699,,0.90625,,0.9283860921859741,,0.12398619949817657,,,
3,,4749,,0.953125,,0.9605942964553833,,0.12875080108642578,,,
3,,4799,,0.90625,,0.9210526347160339,,0.16731011867523193,,,
