epoch,learning_rate,step,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,val_acc,val_f1,val_loss
0,,49,,0.703125,,0.5785769820213318,,0.9439835548400879,,,
0,,99,,0.75,,0.6958094239234924,,0.47305506467819214,,,
0,,149,,0.8125,,0.7391209602355957,,0.4884392023086548,,,
0,,199,,0.6875,,0.6217460632324219,,0.895332932472229,,,
0,,249,,0.734375,,0.6303209066390991,,0.5299420952796936,,,
0,,299,,0.71875,,0.6361614465713501,,0.6773264408111572,,,
0,,349,,0.71875,,0.5800000429153442,,0.5854039788246155,,,
0,,399,,0.859375,,0.7157903909683228,,0.2997801601886749,,,
0,,449,,0.859375,,0.7604166269302368,,0.30201229453086853,,,
0,,499,,0.796875,,0.7407469749450684,,0.34438902139663696,,,
0,,549,,0.828125,,0.6783391237258911,,0.3947266936302185,,,
0,,599,,0.734375,,0.6638690233230591,,0.604984700679779,,,
0,,649,,0.9375,,0.8815873861312866,,0.1767147183418274,,,
0,,699,,0.71875,,0.6248917579650879,,0.6709670424461365,,,
0,,749,,0.75,,0.600493311882019,,0.4920617938041687,,,
0,,799,,0.796875,,0.6688604354858398,,0.6242340207099915,,,
0,,849,,0.890625,,0.7582733631134033,,0.3450978994369507,,,
0,,899,,0.734375,,0.674485981464386,,0.6225390434265137,,,
0,,949,,0.84375,,0.8281046152114868,,0.48889413475990295,,,
0,,999,,0.765625,,0.706148624420166,,0.5857306718826294,,,
0,,1049,,0.765625,,0.6983134746551514,,0.44903838634490967,,,
0,,1099,,0.875,,0.8228390216827393,,0.26810452342033386,,,
0,,1149,,0.875,,0.860714316368103,,0.20064568519592285,,,
0,,1199,,0.84375,,0.778070867061615,,0.3307674825191498,,,
0,,1209,,,,,,,0.8241678476333618,0.7534118890762329,0.5043115615844727
0,0.0010000003967434168,1209,0.7906943559646606,,0.7088257670402527,,0.5172656774520874,,,,
1,,1249,,0.734375,,0.7240278124809265,,0.5573402643203735,,,
1,,1299,,0.859375,,0.7719048261642456,,0.3322177529335022,,,
1,,1349,,0.796875,,0.6980514526367188,,0.32785189151763916,,,
1,,1399,,0.859375,,0.7765994071960449,,0.24232369661331177,,,
1,,1449,,0.84375,,0.7246911525726318,,0.29507356882095337,,,
1,,1499,,0.890625,,0.8096581697463989,,0.18108774721622467,,,
1,,1549,,0.8125,,0.7296957969665527,,0.4323574900627136,,,
1,,1599,,0.890625,,0.8112310171127319,,0.3187245726585388,,,
1,,1649,,0.921875,,0.9095377922058105,,0.18510228395462036,,,
1,,1699,,0.90625,,0.8478938341140747,,0.3384782373905182,,,
1,,1749,,0.796875,,0.62928307056427,,0.33013010025024414,,,
1,,1799,,0.8125,,0.7999323606491089,,0.3926258087158203,,,
1,,1849,,0.90625,,0.899350643157959,,0.26511168479919434,,,
1,,1899,,0.84375,,0.7513920068740845,,0.4389954209327698,,,
1,,1949,,0.875,,0.8234921097755432,,0.25470593571662903,,,
1,,1999,,0.84375,,0.7920259833335876,,0.27119526267051697,,,
1,,2049,,0.890625,,0.8055014610290527,,0.2598973214626312,,,
1,,2099,,0.84375,,0.7277207374572754,,0.2751275599002838,,,
1,,2149,,0.84375,,0.7795944213867188,,0.2159818708896637,,,
1,,2199,,0.9375,,0.9016667008399963,,0.2158024162054062,,,
1,,2249,,0.8125,,0.6940939426422119,,0.4201357364654541,,,
1,,2299,,0.90625,,0.8411075472831726,,0.1852443814277649,,,
1,,2349,,0.828125,,0.7342376708984375,,0.3100990653038025,,,
1,,2399,,0.875,,0.8006128668785095,,0.24554932117462158,,,
1,,2419,,,,,,,0.8725966215133667,0.8114176392555237,0.3324173092842102
1,0.0010000003967434168,2419,0.8596919775009155,,0.795831024646759,,0.32640716433525085,,,,
2,,2449,,0.84375,,0.8329932689666748,,0.35534557700157166,,,
2,,2499,,0.875,,0.8043498396873474,,0.2831120193004608,,,
2,,2549,,0.9375,,0.9100654125213623,,0.18938665091991425,,,
2,,2599,,0.9375,,0.9292125105857849,,0.16260716319084167,,,
2,,2649,,0.875,,0.7732242345809937,,0.25965145230293274,,,
2,,2699,,0.859375,,0.7802083492279053,,0.2522887587547302,,,
2,,2749,,0.875,,0.8930952548980713,,0.2943260669708252,,,
2,,2799,,0.9375,,0.920635998249054,,0.20126621425151825,,,
2,,2849,,0.875,,0.8311671018600464,,0.2693832814693451,,,
2,,2899,,0.921875,,0.8719047904014587,,0.15022578835487366,,,
2,,2949,,0.84375,,0.7640873193740845,,0.34880223870277405,,,
2,,2999,,0.875,,0.7887301445007324,,0.4936857223510742,,,
2,,3049,,0.84375,,0.782759428024292,,0.3350071310997009,,,
2,,3099,,0.8125,,0.7076563835144043,,0.4090498089790344,,,
2,,3149,,0.890625,,0.8169516324996948,,0.26656830310821533,,,
2,,3199,,0.828125,,0.7146490812301636,,0.39263075590133667,,,
2,,3249,,0.828125,,0.7683877348899841,,0.36625781655311584,,,
2,,3299,,0.828125,,0.7712738513946533,,0.309937447309494,,,
2,,3349,,0.9375,,0.9003968238830566,,0.24631288647651672,,,
2,,3399,,0.875,,0.7790852189064026,,0.2852790355682373,,,
2,,3449,,0.828125,,0.7395486831665039,,0.33060091733932495,,,
2,,3499,,0.96875,,0.9191850423812866,,0.11225570738315582,,,
2,,3549,,0.9375,,0.8857944011688232,,0.1677398830652237,,,
2,,3599,,0.9375,,0.8650445342063904,,0.24661177396774292,,,
2,,3629,,,,,,,0.8963200449943542,0.8400757312774658,0.2685560882091522
2,0.0010000003967434168,3629,0.8803266286849976,,0.819994330406189,,0.2769129276275635,,,,
3,,3649,,0.921875,,0.9031591415405273,,0.17954537272453308,,,
3,,3699,,0.96875,,0.9340659976005554,,0.09836742281913757,,,
3,,3749,,0.890625,,0.8419191837310791,,0.17788612842559814,,,
3,,3799,,0.890625,,0.8589744567871094,,0.18859878182411194,,,
3,,3849,,0.921875,,0.884377121925354,,0.14827483892440796,,,
3,,3899,,0.84375,,0.7763888835906982,,0.3401729464530945,,,
3,,3949,,0.890625,,0.8595166802406311,,0.15277090668678284,,,
3,,3999,,0.953125,,0.9365384578704834,,0.13020917773246765,,,
3,,4049,,0.84375,,0.712592601776123,,0.44761401414871216,,,
3,,4099,,0.78125,,0.6707570552825928,,0.5167800188064575,,,
3,,4149,,0.90625,,0.8862963318824768,,0.2710464596748352,,,
3,,4199,,0.921875,,0.883184552192688,,0.15269702672958374,,,
3,,4249,,0.90625,,0.8764957189559937,,0.1716364175081253,,,
3,,4299,,0.921875,,0.8706349730491638,,0.14010782539844513,,,
3,,4349,,0.890625,,0.850277841091156,,0.20088094472885132,,,
3,,4399,,0.90625,,0.8775171041488647,,0.24536754190921783,,,
3,,4449,,0.90625,,0.8159929513931274,,0.22866734862327576,,,
3,,4499,,0.90625,,0.8946699500083923,,0.2524248957633972,,,
3,,4549,,0.90625,,0.8024309277534485,,0.3245343565940857,,,
3,,4599,,0.9375,,0.8458229303359985,,0.12210352718830109,,,
3,,4649,,0.90625,,0.8837339878082275,,0.29325976967811584,,,
3,,4699,,0.90625,,0.8558473587036133,,0.24325037002563477,,,
3,,4749,,0.90625,,0.8450915813446045,,0.1545492559671402,,,
3,,4799,,0.9375,,0.8833333253860474,,0.17952078580856323,,,
3,,4839,,,,,,,0.9006615877151489,0.8418558239936829,0.2600650489330292
3,0.0010000003967434168,4839,0.892808198928833,,0.8365569710731506,,0.24034440517425537,,,,
4,,4849,,0.859375,,0.7634391784667969,,0.2354523092508316,,,
4,,4899,,0.890625,,0.8402440547943115,,0.162543386220932,,,
4,,4949,,0.96875,,0.9246032238006592,,0.11487317085266113,,,
4,,4999,,0.90625,,0.8113235831260681,,0.1959836781024933,,,
4,,5049,,0.921875,,0.9159722328186035,,0.47490161657333374,,,
4,,5099,,0.875,,0.758898138999939,,0.30870044231414795,,,
4,,5149,,0.875,,0.7766692638397217,,0.30911874771118164,,,
4,,5199,,0.890625,,0.8643200397491455,,0.1917417347431183,,,
4,,5249,,0.828125,,0.7352513074874878,,0.2963968515396118,,,
4,,5299,,0.890625,,0.8492469191551208,,0.28487879037857056,,,
4,,5349,,0.9375,,0.9060684442520142,,0.11985117942094803,,,
4,,5399,,0.875,,0.8337159156799316,,0.2222367823123932,,,
4,,5449,,0.90625,,0.8740079402923584,,0.22650805115699768,,,
4,,5499,,0.90625,,0.8441270589828491,,0.3579639792442322,,,
4,,5549,,0.921875,,0.8445055484771729,,0.2104422003030777,,,
4,,5599,,0.828125,,0.7648681402206421,,0.33219218254089355,,,
4,,5649,,0.921875,,0.8420513868331909,,0.15101349353790283,,,
4,,5699,,0.953125,,0.9260684251785278,,0.06506854295730591,,,
4,,5749,,0.890625,,0.855804443359375,,0.1899036020040512,,,
4,,5799,,0.921875,,0.9060396552085876,,0.21100959181785583,,,
4,,5849,,0.90625,,0.8589744567871094,,0.1766507625579834,,,
4,,5899,,0.984375,,0.9500000476837158,,0.08261403441429138,,,
4,,5949,,0.875,,0.8857709765434265,,0.2406768798828125,,,
4,,5999,,0.9375,,0.906613826751709,,0.18749868869781494,,,
4,,6049,,0.7777777910232544,,0.6607142686843872,,1.2891616821289062,,,
4,,6049,,,,,,,0.8872751593589783,0.8305801153182983,0.3019964396953583
4,0.0010000003967434168,6049,0.9055094718933105,,0.8521031737327576,,0.21091653406620026,,,,
5,,6099,,0.921875,,0.8588346242904663,,0.12954169511795044,,,
5,,6149,,0.921875,,0.9088940024375916,,0.14715328812599182,,,
5,,6199,,0.921875,,0.9004464149475098,,0.14202344417572021,,,
5,,6249,,0.9375,,0.9000000953674316,,0.08561322093009949,,,
5,,6299,,0.953125,,0.8970797657966614,,0.11300753057003021,,,
5,,6349,,0.984375,,0.9877551198005676,,0.12326149642467499,,,
5,,6399,,0.953125,,0.9566439986228943,,0.12016936391592026,,,
5,,6449,,0.9375,,0.9457265734672546,,0.11109615117311478,,,
5,,6499,,0.921875,,0.8532931804656982,,0.21999581158161163,,,
5,,6549,,0.953125,,0.9346064925193787,,0.09688121825456619,,,
5,,6599,,0.953125,,0.9409524202346802,,0.11527684330940247,,,
5,,6649,,0.953125,,0.9128968715667725,,0.11151345074176788,,,
5,,6699,,0.890625,,0.9013979434967041,,0.18273450434207916,,,
5,,6749,,0.9375,,0.898809552192688,,0.13411006331443787,,,
5,,6799,,1.0,,1.0,,0.04852162301540375,,,
5,,6849,,0.90625,,0.8382081985473633,,0.1670723855495453,,,
5,,6899,,0.921875,,0.8459596037864685,,0.20717522501945496,,,
5,,6949,,0.890625,,0.8864158391952515,,0.24262920022010803,,,
5,,6999,,0.921875,,0.9244588613510132,,0.12465313076972961,,,
5,,7049,,0.921875,,0.8002344965934753,,0.2871239483356476,,,
5,,7099,,0.90625,,0.8818027973175049,,0.17367319762706757,,,
5,,7149,,0.890625,,0.8875661492347717,,0.14594092965126038,,,
5,,7199,,0.9375,,0.8649306297302246,,0.07981076091527939,,,
5,,7249,,0.953125,,0.9266178607940674,,0.130417138338089,,,
5,,7259,,,,,,,0.9256253838539124,0.8812285661697388,0.18476201593875885
5,0.0001000012198346667,7259,0.9348269701004028,,0.8950433135032654,,0.130207821726799,,,,
6,,7299,,0.953125,,0.9560496807098389,,0.13331584632396698,,,
6,,7349,,0.984375,,0.9571428894996643,,0.052074186503887177,,,
6,,7399,,0.921875,,0.8665912747383118,,0.1104394868016243,,,
6,,7449,,0.890625,,0.849759578704834,,0.17841359972953796,,,
6,,7499,,0.953125,,0.9553152322769165,,0.09614449739456177,,,
6,,7549,,0.96875,,0.9239317178726196,,0.0611090287566185,,,
6,,7599,,0.921875,,0.8858820199966431,,0.17375589907169342,,,
6,,7649,,0.9375,,0.8287439346313477,,0.10728466510772705,,,
6,,7699,,0.96875,,0.9095238447189331,,0.10576441884040833,,,
6,,7749,,0.953125,,0.9035714864730835,,0.08050622791051865,,,
6,,7799,,0.96875,,0.9328449964523315,,0.058401912450790405,,,
6,,7849,,0.953125,,0.9037299156188965,,0.12190428376197815,,,
6,,7899,,0.9375,,0.8707484006881714,,0.11447921395301819,,,
6,,7949,,0.921875,,0.8134199380874634,,0.14222308993339539,,,
6,,7999,,0.921875,,0.9134199619293213,,0.10848858952522278,,,
6,,8049,,0.921875,,0.8600000143051147,,0.11272279918193817,,,
6,,8099,,0.953125,,0.8719059228897095,,0.11437240242958069,,,
6,,8149,,0.9375,,0.936752200126648,,0.11166001856327057,,,
6,,8199,,0.890625,,0.8459427356719971,,0.13756799697875977,,,
6,,8249,,0.953125,,0.9176696538925171,,0.07956819236278534,,,
6,,8299,,0.984375,,0.9625000953674316,,0.04266753047704697,,,
6,,8349,,0.90625,,0.8895833492279053,,0.16953794658184052,,,
6,,8399,,0.921875,,0.8969231247901917,,0.17274458706378937,,,
6,,8449,,0.953125,,0.9678571224212646,,0.07767916470766068,,,
6,,8469,,,,,,,0.9289848804473877,0.884195864200592,0.17666256427764893
6,0.0001000012198346667,8469,0.9466108679771423,,0.9103911519050598,,0.1037987768650055,,,,
7,,8499,,0.984375,,0.9809523820877075,,0.0725565180182457,,,
7,,8549,,0.96875,,0.9209524393081665,,0.09072563052177429,,,
7,,8599,,0.96875,,0.8822606205940247,,0.07793185114860535,,,
7,,8649,,0.9375,,0.9246032238006592,,0.11401541531085968,,,
7,,8699,,0.90625,,0.9107166528701782,,0.11497282981872559,,,
7,,8749,,0.953125,,0.894444465637207,,0.09964938461780548,,,
7,,8799,,0.9375,,0.8743590116500854,,0.07378914952278137,,,
7,,8849,,0.9375,,0.8903301954269409,,0.10787221789360046,,,
7,,8899,,0.984375,,0.9814814925193787,,0.02738107368350029,,,
7,,8949,,0.953125,,0.9318681955337524,,0.0631803646683693,,,
7,,8999,,0.953125,,0.8931624293327332,,0.08038666844367981,,,
7,,9049,,0.921875,,0.911746084690094,,0.1283802092075348,,,
7,,9099,,0.921875,,0.9080586433410645,,0.08575472235679626,,,
7,,9149,,0.953125,,0.8580586314201355,,0.045820631086826324,,,
7,,9199,,0.90625,,0.8700980544090271,,0.16780921816825867,,,
7,,9249,,0.9375,,0.9241269826889038,,0.09835787862539291,,,
7,,9299,,0.984375,,0.9791666865348816,,0.028260717168450356,,,
7,,9349,,0.984375,,0.9851190447807312,,0.07109838724136353,,,
